aligned_id,status,tiff_name,tiff_time_iso,video_time_s,video_time,video_frame_index,thermal_source_path,thermal_tiff_path,thermal_png_path,video_png_path,overlay_png_path,visual_score,thermal_edge_density,video_edge_density,mask_80c_path,mask_positive_pixels,mask_positive_fraction
000011_20260226_033934,exported,20260226_033934.tiff,2026-02-26 03:39:34,34.53877995642702,00:00:34.539,1036,raw/thermal/20260226_033934.tiff,processed/aligned/000011_20260226_033934/thermal.tiff,processed/aligned/000011_20260226_033934/thermal.png,processed/aligned/000011_20260226_033934/video.png,processed/aligned/000011_20260226_033934/overlay.png,0.45746491104364395,0.37667236328125,0.397314453125,processed/aligned/000011_20260226_033934/mask_80c.png,0,0.0
000012_20260226_033935,exported,20260226_033935.tiff,2026-02-26 03:39:35,35.53986928104575,00:00:35.540,1066,raw/thermal/20260226_033935.tiff,processed/aligned/000012_20260226_033935/thermal.tiff,processed/aligned/000012_20260226_033935/thermal.png,processed/aligned/000012_20260226_033935/video.png,processed/aligned/000012_20260226_033935/overlay.png,0.40665218234062195,0.2911590576171875,0.3450286865234375,processed/aligned/000012_20260226_033935/mask_80c.png,0,0.0
000013_20260226_033936,exported,20260226_033936.tiff,2026-02-26 03:39:36,36.540958605664486,00:00:36.541,1096,raw/thermal/20260226_033936.tiff,processed/aligned/000013_20260226_033936/thermal.tiff,processed/aligned/000013_20260226_033936/thermal.png,processed/aligned/000013_20260226_033936/video.png,processed/aligned/000013_20260226_033936/overlay.png,0.4050452783703804,0.225811767578125,0.36634521484375,processed/aligned/000013_20260226_033936/mask_80c.png,0,0.0
000014_20260226_033937,exported,20260226_033937.tiff,2026-02-26 03:39:37,37.54204793028323,00:00:37.542,1126,raw/thermal/20260226_033937.tiff,processed/aligned/000014_20260226_033937/thermal.tiff,processed/aligned/000014_20260226_033937/thermal.png,processed/aligned/000014_20260226_033937/video.png,processed/aligned/000014_20260226_033937/overlay.png,0.25418298318982124,0.057763671875,0.231396484375,processed/aligned/000014_20260226_033937/mask_80c.png,0,0.0
000015_20260226_033938,exported,20260226_033938.tiff,2026-02-26 03:39:38,38.543137254901964,00:00:38.543,1156,raw/thermal/20260226_033938.tiff,processed/aligned/000015_20260226_033938/thermal.tiff,processed/aligned/000015_20260226_033938/thermal.png,processed/aligned/000015_20260226_033938/video.png,processed/aligned/000015_20260226_033938/overlay.png,0.3397171124815941,0.2316375732421875,0.2505096435546875,processed/aligned/000015_20260226_033938/mask_80c.png,0,0.0
000016_20260226_033939,exported,20260226_033939.tiff,2026-02-26 03:39:39,39.544226579520696,00:00:39.544,1186,raw/thermal/20260226_033939.tiff,processed/aligned/000016_20260226_033939/thermal.tiff,processed/aligned/000016_20260226_033939/thermal.png,processed/aligned/000016_20260226_033939/video.png,processed/aligned/000016_20260226_033939/overlay.png,0.387396939098835,0.2344970703125,0.339837646484375,processed/aligned/000016_20260226_033939/mask_80c.png,18,5.4931640625e-05
000017_20260226_033940,exported,20260226_033940.tiff,2026-02-26 03:39:40,40.54531590413944,00:00:40.545,1216,raw/thermal/20260226_033940.tiff,processed/aligned/000017_20260226_033940/thermal.tiff,processed/aligned/000017_20260226_033940/thermal.png,processed/aligned/000017_20260226_033940/video.png,processed/aligned/000017_20260226_033940/overlay.png,0.3622766062617302,0.2491607666015625,0.3070220947265625,processed/aligned/000017_20260226_033940/mask_80c.png,0,0.0
000018_20260226_033941,exported,20260226_033941.tiff,2026-02-26 03:39:41,41.546405228758175,00:00:41.546,1246,raw/thermal/20260226_033941.tiff,processed/aligned/000018_20260226_033941/thermal.tiff,processed/aligned/000018_20260226_033941/thermal.png,processed/aligned/000018_20260226_033941/video.png,processed/aligned/000018_20260226_033941/overlay.png,0.4016616865992546,0.272552490234375,0.3407257080078125,processed/aligned/000018_20260226_033941/mask_80c.png,81,0.0002471923828125
000019_20260226_033942,exported,20260226_033942.tiff,2026-02-26 03:39:42,42.54749455337691,00:00:42.547,1276,raw/thermal/20260226_033942.tiff,processed/aligned/000019_20260226_033942/thermal.tiff,processed/aligned/000019_20260226_033942/thermal.png,processed/aligned/000019_20260226_033942/video.png,processed/aligned/000019_20260226_033942/overlay.png,0.37335655838251114,0.2128204345703125,0.2957183837890625,processed/aligned/000019_20260226_033942/mask_80c.png,7,2.13623046875e-05
000020_20260226_033943,exported,20260226_033943.tiff,2026-02-26 03:39:43,43.548583877995654,00:00:43.549,1306,raw/thermal/20260226_033943.tiff,processed/aligned/000020_20260226_033943/thermal.tiff,processed/aligned/000020_20260226_033943/thermal.png,processed/aligned/000020_20260226_033943/video.png,processed/aligned/000020_20260226_033943/overlay.png,0.34867219626903534,0.2169952392578125,0.2541015625,processed/aligned/000020_20260226_033943/mask_80c.png,10,3.0517578125e-05
000021_20260226_033944,exported,20260226_033944.tiff,2026-02-26 03:39:44,44.549673202614386,00:00:44.550,1336,raw/thermal/20260226_033944.tiff,processed/aligned/000021_20260226_033944/thermal.tiff,processed/aligned/000021_20260226_033944/thermal.png,processed/aligned/000021_20260226_033944/video.png,processed/aligned/000021_20260226_033944/overlay.png,0.3199957571923733,0.169561767578125,0.22838134765625,processed/aligned/000021_20260226_033944/mask_80c.png,1358,0.004144287109375
000022_20260226_033945,exported,20260226_033945.tiff,2026-02-26 03:39:45,45.55076252723312,00:00:45.551,1367,raw/thermal/20260226_033945.tiff,processed/aligned/000022_20260226_033945/thermal.tiff,processed/aligned/000022_20260226_033945/thermal.png,processed/aligned/000022_20260226_033945/video.png,processed/aligned/000022_20260226_033945/overlay.png,0.3272189758718014,0.19644775390625,0.2545928955078125,processed/aligned/000022_20260226_033945/mask_80c.png,1396,0.00426025390625
000023_20260226_033946,exported,20260226_033946.tiff,2026-02-26 03:39:46,46.55185185185185,00:00:46.552,1397,raw/thermal/20260226_033946.tiff,processed/aligned/000023_20260226_033946/thermal.tiff,processed/aligned/000023_20260226_033946/thermal.png,processed/aligned/000023_20260226_033946/video.png,processed/aligned/000023_20260226_033946/overlay.png,0.35320501774549484,0.227587890625,0.2532470703125,processed/aligned/000023_20260226_033946/mask_80c.png,46,0.000140380859375
000024_20260226_033947,exported,20260226_033947.tiff,2026-02-26 03:39:47,47.5529411764706,00:00:47.553,1427,raw/thermal/20260226_033947.tiff,processed/aligned/000024_20260226_033947/thermal.tiff,processed/aligned/000024_20260226_033947/thermal.png,processed/aligned/000024_20260226_033947/video.png,processed/aligned/000024_20260226_033947/overlay.png,0.3329116962850094,0.167279052734375,0.2762939453125,processed/aligned/000024_20260226_033947/mask_80c.png,1268,0.00386962890625
000025_20260226_033948,exported,20260226_033948.tiff,2026-02-26 03:39:48,48.55403050108933,00:00:48.554,1457,raw/thermal/20260226_033948.tiff,processed/aligned/000025_20260226_033948/thermal.tiff,processed/aligned/000025_20260226_033948/thermal.png,processed/aligned/000025_20260226_033948/video.png,processed/aligned/000025_20260226_033948/overlay.png,0.307462852448225,0.142938232421875,0.2614349365234375,processed/aligned/000025_20260226_033948/mask_80c.png,1264,0.003857421875
000026_20260226_033949,exported,20260226_033949.tiff,2026-02-26 03:39:49,49.55511982570806,00:00:49.555,1487,raw/thermal/20260226_033949.tiff,processed/aligned/000026_20260226_033949/thermal.tiff,processed/aligned/000026_20260226_033949/thermal.png,processed/aligned/000026_20260226_033949/video.png,processed/aligned/000026_20260226_033949/overlay.png,0.3084905743598938,0.1696868896484375,0.23592529296875,processed/aligned/000026_20260226_033949/mask_80c.png,1387,0.0042327880859375
000027_20260226_033950,exported,20260226_033950.tiff,2026-02-26 03:39:50,50.55620915032681,00:00:50.556,1517,raw/thermal/20260226_033950.tiff,processed/aligned/000027_20260226_033950/thermal.tiff,processed/aligned/000027_20260226_033950/thermal.png,processed/aligned/000027_20260226_033950/video.png,processed/aligned/000027_20260226_033950/overlay.png,0.33158576861023903,0.2481719970703125,0.21800537109375,processed/aligned/000027_20260226_033950/mask_80c.png,1099,0.0033538818359375
000028_20260226_033951,exported,20260226_033951.tiff,2026-02-26 03:39:51,51.55729847494554,00:00:51.557,1547,raw/thermal/20260226_033951.tiff,processed/aligned/000028_20260226_033951/thermal.tiff,processed/aligned/000028_20260226_033951/thermal.png,processed/aligned/000028_20260226_033951/video.png,processed/aligned/000028_20260226_033951/overlay.png,0.290939386934042,0.16177978515625,0.223004150390625,processed/aligned/000028_20260226_033951/mask_80c.png,995,0.0030364990234375
000029_20260226_033952,exported,20260226_033952.tiff,2026-02-26 03:39:52,52.55838779956427,00:00:52.558,1577,raw/thermal/20260226_033952.tiff,processed/aligned/000029_20260226_033952/thermal.tiff,processed/aligned/000029_20260226_033952/thermal.png,processed/aligned/000029_20260226_033952/video.png,processed/aligned/000029_20260226_033952/overlay.png,0.2860511988401413,0.139361572265625,0.22899169921875,processed/aligned/000029_20260226_033952/mask_80c.png,885,0.0027008056640625
000030_20260226_033953,exported,20260226_033953.tiff,2026-02-26 03:39:53,53.559477124183005,00:00:53.559,1607,raw/thermal/20260226_033953.tiff,processed/aligned/000030_20260226_033953/thermal.tiff,processed/aligned/000030_20260226_033953/thermal.png,processed/aligned/000030_20260226_033953/video.png,processed/aligned/000030_20260226_033953/overlay.png,0.3001004531979561,0.1671539306640625,0.2265533447265625,processed/aligned/000030_20260226_033953/mask_80c.png,957,0.0029205322265625
000031_20260226_033954,exported,20260226_033954.tiff,2026-02-26 03:39:54,54.56056644880175,00:00:54.561,1637,raw/thermal/20260226_033954.tiff,processed/aligned/000031_20260226_033954/thermal.tiff,processed/aligned/000031_20260226_033954/thermal.png,processed/aligned/000031_20260226_033954/video.png,processed/aligned/000031_20260226_033954/overlay.png,0.28260375186800957,0.1685516357421875,0.1791778564453125,processed/aligned/000031_20260226_033954/mask_80c.png,1044,0.00318603515625
000032_20260226_033955,exported,20260226_033955.tiff,2026-02-26 03:39:55,55.56165577342048,00:00:55.562,1667,raw/thermal/20260226_033955.tiff,processed/aligned/000032_20260226_033955/thermal.tiff,processed/aligned/000032_20260226_033955/thermal.png,processed/aligned/000032_20260226_033955/video.png,processed/aligned/000032_20260226_033955/overlay.png,0.26738640666007996,0.1703125,0.1754913330078125,processed/aligned/000032_20260226_033955/mask_80c.png,802,0.002447509765625
000033_20260226_033956,exported,20260226_033956.tiff,2026-02-26 03:39:56,56.562745098039215,00:00:56.563,1697,raw/thermal/20260226_033956.tiff,processed/aligned/000033_20260226_033956/thermal.tiff,processed/aligned/000033_20260226_033956/thermal.png,processed/aligned/000033_20260226_033956/video.png,processed/aligned/000033_20260226_033956/overlay.png,0.2527627870440483,0.1560089111328125,0.1509368896484375,processed/aligned/000033_20260226_033956/mask_80c.png,794,0.002423095703125
000034_20260226_033957,exported,20260226_033957.tiff,2026-02-26 03:39:57,57.56383442265796,00:00:57.564,1727,raw/thermal/20260226_033957.tiff,processed/aligned/000034_20260226_033957/thermal.tiff,processed/aligned/000034_20260226_033957/thermal.png,processed/aligned/000034_20260226_033957/video.png,processed/aligned/000034_20260226_033957/overlay.png,0.2909942530095577,0.2430633544921875,0.151043701171875,processed/aligned/000034_20260226_033957/mask_80c.png,1261,0.0038482666015625
000035_20260226_033958,exported,20260226_033958.tiff,2026-02-26 03:39:58,58.564923747276694,00:00:58.565,1757,raw/thermal/20260226_033958.tiff,processed/aligned/000035_20260226_033958/thermal.tiff,processed/aligned/000035_20260226_033958/thermal.png,processed/aligned/000035_20260226_033958/video.png,processed/aligned/000035_20260226_033958/overlay.png,0.2704262472689152,0.2772674560546875,0.112152099609375,processed/aligned/000035_20260226_033958/mask_80c.png,1068,0.00325927734375
000036_20260226_033959,exported,20260226_033959.tiff,2026-02-26 03:39:59,59.566013071895426,00:00:59.566,1787,raw/thermal/20260226_033959.tiff,processed/aligned/000036_20260226_033959/thermal.tiff,processed/aligned/000036_20260226_033959/thermal.png,processed/aligned/000036_20260226_033959/video.png,processed/aligned/000036_20260226_033959/overlay.png,0.2579157389700413,0.1625640869140625,0.0930267333984375,processed/aligned/000036_20260226_033959/mask_80c.png,758,0.002313232421875
000037_20260226_034000,exported,20260226_034000.tiff,2026-02-26 03:40:00,60.56710239651416,00:01:00.567,1817,raw/thermal/20260226_034000.tiff,processed/aligned/000037_20260226_034000/thermal.tiff,processed/aligned/000037_20260226_034000/thermal.png,processed/aligned/000037_20260226_034000/video.png,processed/aligned/000037_20260226_034000/overlay.png,0.21855133958160877,0.244635009765625,0.075128173828125,processed/aligned/000037_20260226_034000/mask_80c.png,877,0.0026763916015625
000038_20260226_034001,exported,20260226_034001.tiff,2026-02-26 03:40:01,61.568191721132905,00:01:01.568,1847,raw/thermal/20260226_034001.tiff,processed/aligned/000038_20260226_034001/thermal.tiff,processed/aligned/000038_20260226_034001/thermal.png,processed/aligned/000038_20260226_034001/video.png,processed/aligned/000038_20260226_034001/overlay.png,0.19807257317006588,0.1782928466796875,0.038916015625,processed/aligned/000038_20260226_034001/mask_80c.png,973,0.0029693603515625
000039_20260226_034002,exported,20260226_034002.tiff,2026-02-26 03:40:02,62.56928104575164,00:01:02.569,1877,raw/thermal/20260226_034002.tiff,processed/aligned/000039_20260226_034002/thermal.tiff,processed/aligned/000039_20260226_034002/thermal.png,processed/aligned/000039_20260226_034002/video.png,processed/aligned/000039_20260226_034002/overlay.png,0.24489933997392654,0.2287994384765625,0.0670928955078125,processed/aligned/000039_20260226_034002/mask_80c.png,1256,0.0038330078125
000040_20260226_034003,exported,20260226_034003.tiff,2026-02-26 03:40:03,63.57037037037037,00:01:03.570,1907,raw/thermal/20260226_034003.tiff,processed/aligned/000040_20260226_034003/thermal.tiff,processed/aligned/000040_20260226_034003/thermal.png,processed/aligned/000040_20260226_034003/video.png,processed/aligned/000040_20260226_034003/overlay.png,0.22295212373137474,0.1657989501953125,0.0766632080078125,processed/aligned/000040_20260226_034003/mask_80c.png,837,0.0025543212890625
000041_20260226_034004,exported,20260226_034004.tiff,2026-02-26 03:40:04,64.57145969498912,00:01:04.571,1937,raw/thermal/20260226_034004.tiff,processed/aligned/000041_20260226_034004/thermal.tiff,processed/aligned/000041_20260226_034004/thermal.png,processed/aligned/000041_20260226_034004/video.png,processed/aligned/000041_20260226_034004/overlay.png,0.19656532257795334,0.1079833984375,0.0502105712890625,processed/aligned/000041_20260226_034004/mask_80c.png,501,0.0015289306640625
000042_20260226_034005,exported,20260226_034005.tiff,2026-02-26 03:40:05,65.57254901960785,00:01:05.573,1967,raw/thermal/20260226_034005.tiff,processed/aligned/000042_20260226_034005/thermal.tiff,processed/aligned/000042_20260226_034005/thermal.png,processed/aligned/000042_20260226_034005/video.png,processed/aligned/000042_20260226_034005/overlay.png,0.2478547804057598,0.2276885986328125,0.1078826904296875,processed/aligned/000042_20260226_034005/mask_80c.png,748,0.00228271484375
000043_20260226_034006,exported,20260226_034006.tiff,2026-02-26 03:40:06,66.57363834422658,00:01:06.574,1997,raw/thermal/20260226_034006.tiff,processed/aligned/000043_20260226_034006/thermal.tiff,processed/aligned/000043_20260226_034006/thermal.png,processed/aligned/000043_20260226_034006/video.png,processed/aligned/000043_20260226_034006/overlay.png,0.271279938519001,0.2272125244140625,0.1348968505859375,processed/aligned/000043_20260226_034006/mask_80c.png,341,0.0010406494140625
000044_20260226_034007,exported,20260226_034007.tiff,2026-02-26 03:40:07,67.57472766884533,00:01:07.575,2027,raw/thermal/20260226_034007.tiff,processed/aligned/000044_20260226_034007/thermal.tiff,processed/aligned/000044_20260226_034007/thermal.png,processed/aligned/000044_20260226_034007/video.png,processed/aligned/000044_20260226_034007/overlay.png,0.2521500885486603,0.1700042724609375,0.171673583984375,processed/aligned/000044_20260226_034007/mask_80c.png,865,0.0026397705078125
000045_20260226_034008,exported,20260226_034008.tiff,2026-02-26 03:40:08,68.57581699346406,00:01:08.576,2057,raw/thermal/20260226_034008.tiff,processed/aligned/000045_20260226_034008/thermal.tiff,processed/aligned/000045_20260226_034008/thermal.png,processed/aligned/000045_20260226_034008/video.png,processed/aligned/000045_20260226_034008/overlay.png,0.3130286708474159,0.2243865966796875,0.276898193359375,processed/aligned/000045_20260226_034008/mask_80c.png,3873,0.0118194580078125
000046_20260226_034009,exported,20260226_034009.tiff,2026-02-26 03:40:09,69.5769063180828,00:01:09.577,2087,raw/thermal/20260226_034009.tiff,processed/aligned/000046_20260226_034009/thermal.tiff,processed/aligned/000046_20260226_034009/thermal.png,processed/aligned/000046_20260226_034009/video.png,processed/aligned/000046_20260226_034009/overlay.png,0.3433035910129547,0.3265960693359375,0.2727142333984375,processed/aligned/000046_20260226_034009/mask_80c.png,5052,0.01541748046875
000047_20260226_034010,exported,20260226_034010.tiff,2026-02-26 03:40:10,70.57799564270154,00:01:10.578,2117,raw/thermal/20260226_034010.tiff,processed/aligned/000047_20260226_034010/thermal.tiff,processed/aligned/000047_20260226_034010/thermal.png,processed/aligned/000047_20260226_034010/video.png,processed/aligned/000047_20260226_034010/overlay.png,0.33223001658916473,0.24798583984375,0.30418701171875,processed/aligned/000047_20260226_034010/mask_80c.png,4448,0.01357421875
000048_20260226_034011,exported,20260226_034011.tiff,2026-02-26 03:40:11,71.57908496732027,00:01:11.579,2147,raw/thermal/20260226_034011.tiff,processed/aligned/000048_20260226_034011/thermal.tiff,processed/aligned/000048_20260226_034011/thermal.png,processed/aligned/000048_20260226_034011/video.png,processed/aligned/000048_20260226_034011/overlay.png,0.31975581869482994,0.277032470703125,0.208740234375,processed/aligned/000048_20260226_034011/mask_80c.png,2358,0.007196044921875
000049_20260226_034012,exported,20260226_034012.tiff,2026-02-26 03:40:12,72.580174291939,00:01:12.580,2177,raw/thermal/20260226_034012.tiff,processed/aligned/000049_20260226_034012/thermal.tiff,processed/aligned/000049_20260226_034012/thermal.png,processed/aligned/000049_20260226_034012/video.png,processed/aligned/000049_20260226_034012/overlay.png,0.3271104097366333,0.2834442138671875,0.2089935302734375,processed/aligned/000049_20260226_034012/mask_80c.png,4280,0.0130615234375
000050_20260226_034013,exported,20260226_034013.tiff,2026-02-26 03:40:13,73.58126361655773,00:01:13.581,2207,raw/thermal/20260226_034013.tiff,processed/aligned/000050_20260226_034013/thermal.tiff,processed/aligned/000050_20260226_034013/thermal.png,processed/aligned/000050_20260226_034013/video.png,processed/aligned/000050_20260226_034013/overlay.png,0.34039582312107086,0.2935577392578125,0.225933837890625,processed/aligned/000050_20260226_034013/mask_80c.png,2079,0.0063446044921875
000051_20260226_034014,exported,20260226_034014.tiff,2026-02-26 03:40:14,74.58235294117648,00:01:14.582,2237,raw/thermal/20260226_034014.tiff,processed/aligned/000051_20260226_034014/thermal.tiff,processed/aligned/000051_20260226_034014/thermal.png,processed/aligned/000051_20260226_034014/video.png,processed/aligned/000051_20260226_034014/overlay.png,0.3435160517692566,0.2348785400390625,0.28868408203125,processed/aligned/000051_20260226_034014/mask_80c.png,0,0.0
000052_20260226_034015,exported,20260226_034015.tiff,2026-02-26 03:40:15,75.58344226579521,00:01:15.583,2268,raw/thermal/20260226_034015.tiff,processed/aligned/000052_20260226_034015/thermal.tiff,processed/aligned/000052_20260226_034015/thermal.png,processed/aligned/000052_20260226_034015/video.png,processed/aligned/000052_20260226_034015/overlay.png,0.3102640062570572,0.16517333984375,0.2576171875,processed/aligned/000052_20260226_034015/mask_80c.png,0,0.0
000053_20260226_034016,exported,20260226_034016.tiff,2026-02-26 03:40:16,76.58453159041396,00:01:16.585,2298,raw/thermal/20260226_034016.tiff,processed/aligned/000053_20260226_034016/thermal.tiff,processed/aligned/000053_20260226_034016/thermal.png,processed/aligned/000053_20260226_034016/video.png,processed/aligned/000053_20260226_034016/overlay.png,0.26876798644661903,0.0980194091796875,0.2256744384765625,processed/aligned/000053_20260226_034016/mask_80c.png,0,0.0
000054_20260226_034017,exported,20260226_034017.tiff,2026-02-26 03:40:17,77.58562091503269,00:01:17.586,2328,raw/thermal/20260226_034017.tiff,processed/aligned/000054_20260226_034017/thermal.tiff,processed/aligned/000054_20260226_034017/thermal.png,processed/aligned/000054_20260226_034017/video.png,processed/aligned/000054_20260226_034017/overlay.png,0.25704197213053703,0.143017578125,0.186737060546875,processed/aligned/000054_20260226_034017/mask_80c.png,8494,0.025921630859375
000055_20260226_034018,exported,20260226_034018.tiff,2026-02-26 03:40:18,78.58671023965142,00:01:18.587,2358,raw/thermal/20260226_034018.tiff,processed/aligned/000055_20260226_034018/thermal.tiff,processed/aligned/000055_20260226_034018/thermal.png,processed/aligned/000055_20260226_034018/video.png,processed/aligned/000055_20260226_034018/overlay.png,0.2879212573170662,0.2203369140625,0.2460845947265625,processed/aligned/000055_20260226_034018/mask_80c.png,12025,0.0366973876953125
000056_20260226_034019,exported,20260226_034019.tiff,2026-02-26 03:40:19,79.58779956427016,00:01:19.588,2388,raw/thermal/20260226_034019.tiff,processed/aligned/000056_20260226_034019/thermal.tiff,processed/aligned/000056_20260226_034019/thermal.png,processed/aligned/000056_20260226_034019/video.png,processed/aligned/000056_20260226_034019/overlay.png,0.3098003454506397,0.1577423095703125,0.2998626708984375,processed/aligned/000056_20260226_034019/mask_80c.png,11416,0.0348388671875
000057_20260226_034020,exported,20260226_034020.tiff,2026-02-26 03:40:20,80.58888888888889,00:01:20.589,2418,raw/thermal/20260226_034020.tiff,processed/aligned/000057_20260226_034020/thermal.tiff,processed/aligned/000057_20260226_034020/thermal.png,processed/aligned/000057_20260226_034020/video.png,processed/aligned/000057_20260226_034020/overlay.png,0.32961374521255493,0.164056396484375,0.3685577392578125,processed/aligned/000057_20260226_034020/mask_80c.png,15889,0.0484893798828125
000058_20260226_034021,exported,20260226_034021.tiff,2026-02-26 03:40:21,81.58997821350764,00:01:21.590,2448,raw/thermal/20260226_034021.tiff,processed/aligned/000058_20260226_034021/thermal.tiff,processed/aligned/000058_20260226_034021/thermal.png,processed/aligned/000058_20260226_034021/video.png,processed/aligned/000058_20260226_034021/overlay.png,0.36161432415246964,0.1997222900390625,0.4766693115234375,processed/aligned/000058_20260226_034021/mask_80c.png,16768,0.051171875
000059_20260226_034022,exported,20260226_034022.tiff,2026-02-26 03:40:22,82.59106753812637,00:01:22.591,2478,raw/thermal/20260226_034022.tiff,processed/aligned/000059_20260226_034022/thermal.tiff,processed/aligned/000059_20260226_034022/thermal.png,processed/aligned/000059_20260226_034022/video.png,processed/aligned/000059_20260226_034022/overlay.png,0.3347916305065155,0.2099029541015625,0.3826629638671875,processed/aligned/000059_20260226_034022/mask_80c.png,22868,0.06978759765625
000060_20260226_034023,exported,20260226_034023.tiff,2026-02-26 03:40:23,83.59215686274511,00:01:23.592,2508,raw/thermal/20260226_034023.tiff,processed/aligned/000060_20260226_034023/thermal.tiff,processed/aligned/000060_20260226_034023/thermal.png,processed/aligned/000060_20260226_034023/video.png,processed/aligned/000060_20260226_034023/overlay.png,0.33943232893943787,0.22908935546875,0.3787994384765625,processed/aligned/000060_20260226_034023/mask_80c.png,27319,0.0833709716796875
