aligned_id,status,tiff_name,tiff_time_iso,video_time_s,video_time,video_frame_index,thermal_source_path,thermal_tiff_path,thermal_png_path,video_png_path,overlay_png_path,visual_score,thermal_edge_density,video_edge_density,anchor_segment,anchor_requested_video_time_s,anchor_requested_video_time,anchor_selected_video_time_s,anchor_selected_video_time,anchor_center_tiff,mask_80c_path,mask_positive_pixels,mask_positive_fraction
000011_20260226_022637,exported,20260226_022637.tiff,2026-02-26 02:26:37,88.2447488584475,00:01:28.245,2647,raw/thermal/20260226_022637.tiff,processed/aligned/000011_20260226_022637/thermal.tiff,processed/aligned/000011_20260226_022637/thermal.png,processed/aligned/000011_20260226_022637/video.png,processed/aligned/000011_20260226_022637/overlay.png,0.4929535686969757,0.2792327880859375,0.5828094482421875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000011_20260226_022637/mask_80c.png,0,0.0
000012_20260226_022638,exported,20260226_022638.tiff,2026-02-26 02:26:38,89.24703196347032,00:01:29.247,2677,raw/thermal/20260226_022638.tiff,processed/aligned/000012_20260226_022638/thermal.tiff,processed/aligned/000012_20260226_022638/thermal.png,processed/aligned/000012_20260226_022638/video.png,processed/aligned/000012_20260226_022638/overlay.png,0.42509377002716064,0.1744720458984375,0.53841552734375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000012_20260226_022638/mask_80c.png,0,0.0
000013_20260226_022639,exported,20260226_022639.tiff,2026-02-26 02:26:39,90.24931506849315,00:01:30.249,2707,raw/thermal/20260226_022639.tiff,processed/aligned/000013_20260226_022639/thermal.tiff,processed/aligned/000013_20260226_022639/thermal.png,processed/aligned/000013_20260226_022639/video.png,processed/aligned/000013_20260226_022639/overlay.png,0.4937097653746605,0.2517974853515625,0.626318359375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000013_20260226_022639/mask_80c.png,0,0.0
000014_20260226_022640,exported,20260226_022640.tiff,2026-02-26 02:26:40,91.25159817351597,00:01:31.252,2738,raw/thermal/20260226_022640.tiff,processed/aligned/000014_20260226_022640/thermal.tiff,processed/aligned/000014_20260226_022640/thermal.png,processed/aligned/000014_20260226_022640/video.png,processed/aligned/000014_20260226_022640/overlay.png,0.39990510791540146,0.1561798095703125,0.5432373046875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000014_20260226_022640/mask_80c.png,0,0.0
000015_20260226_022641,exported,20260226_022641.tiff,2026-02-26 02:26:41,92.25388127853881,00:01:32.254,2768,raw/thermal/20260226_022641.tiff,processed/aligned/000015_20260226_022641/thermal.tiff,processed/aligned/000015_20260226_022641/thermal.png,processed/aligned/000015_20260226_022641/video.png,processed/aligned/000015_20260226_022641/overlay.png,0.45132477581501007,0.2353668212890625,0.591741943359375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000015_20260226_022641/mask_80c.png,0,0.0
000016_20260226_022642,exported,20260226_022642.tiff,2026-02-26 02:26:42,93.25616438356164,00:01:33.256,2798,raw/thermal/20260226_022642.tiff,processed/aligned/000016_20260226_022642/thermal.tiff,processed/aligned/000016_20260226_022642/thermal.png,processed/aligned/000016_20260226_022642/video.png,processed/aligned/000016_20260226_022642/overlay.png,0.4030674919486046,0.160870361328125,0.5815643310546875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000016_20260226_022642/mask_80c.png,0,0.0
000017_20260226_022643,exported,20260226_022643.tiff,2026-02-26 02:26:43,94.25844748858448,00:01:34.258,2828,raw/thermal/20260226_022643.tiff,processed/aligned/000017_20260226_022643/thermal.tiff,processed/aligned/000017_20260226_022643/thermal.png,processed/aligned/000017_20260226_022643/video.png,processed/aligned/000017_20260226_022643/overlay.png,0.43935663998126984,0.1926910400390625,0.6016326904296875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000017_20260226_022643/mask_80c.png,0,0.0
000018_20260226_022644,exported,20260226_022644.tiff,2026-02-26 02:26:44,95.2607305936073,00:01:35.261,2858,raw/thermal/20260226_022644.tiff,processed/aligned/000018_20260226_022644/thermal.tiff,processed/aligned/000018_20260226_022644/thermal.png,processed/aligned/000018_20260226_022644/video.png,processed/aligned/000018_20260226_022644/overlay.png,0.49553968757390976,0.2850616455078125,0.6069488525390625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000018_20260226_022644/mask_80c.png,0,0.0
000019_20260226_022645,exported,20260226_022645.tiff,2026-02-26 02:26:45,96.26301369863013,00:01:36.263,2888,raw/thermal/20260226_022645.tiff,processed/aligned/000019_20260226_022645/thermal.tiff,processed/aligned/000019_20260226_022645/thermal.png,processed/aligned/000019_20260226_022645/video.png,processed/aligned/000019_20260226_022645/overlay.png,0.39597614109516144,0.1484893798828125,0.5841644287109375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000019_20260226_022645/mask_80c.png,0,0.0
000020_20260226_022646,exported,20260226_022646.tiff,2026-02-26 02:26:46,97.26529680365296,00:01:37.265,2918,raw/thermal/20260226_022646.tiff,processed/aligned/000020_20260226_022646/thermal.tiff,processed/aligned/000020_20260226_022646/thermal.png,processed/aligned/000020_20260226_022646/video.png,processed/aligned/000020_20260226_022646/overlay.png,0.3970542252063751,0.1819427490234375,0.52064208984375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000020_20260226_022646/mask_80c.png,0,0.0
000021_20260226_022647,exported,20260226_022647.tiff,2026-02-26 02:26:47,98.2675799086758,00:01:38.268,2948,raw/thermal/20260226_022647.tiff,processed/aligned/000021_20260226_022647/thermal.tiff,processed/aligned/000021_20260226_022647/thermal.png,processed/aligned/000021_20260226_022647/video.png,processed/aligned/000021_20260226_022647/overlay.png,0.38867033272981644,0.1421539306640625,0.5838043212890625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000021_20260226_022647/mask_80c.png,0,0.0
000022_20260226_022648,exported,20260226_022648.tiff,2026-02-26 02:26:48,99.26986301369863,00:01:39.270,2978,raw/thermal/20260226_022648.tiff,processed/aligned/000022_20260226_022648/thermal.tiff,processed/aligned/000022_20260226_022648/thermal.png,processed/aligned/000022_20260226_022648/video.png,processed/aligned/000022_20260226_022648/overlay.png,0.42302001267671585,0.1914825439453125,0.5731475830078125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000022_20260226_022648/mask_80c.png,0,0.0
000023_20260226_022649,exported,20260226_022649.tiff,2026-02-26 02:26:49,100.27214611872147,00:01:40.272,3008,raw/thermal/20260226_022649.tiff,processed/aligned/000023_20260226_022649/thermal.tiff,processed/aligned/000023_20260226_022649/thermal.png,processed/aligned/000023_20260226_022649/video.png,processed/aligned/000023_20260226_022649/overlay.png,0.3889135718345642,0.1521240234375,0.547515869140625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000023_20260226_022649/mask_80c.png,0,0.0
000024_20260226_022650,exported,20260226_022650.tiff,2026-02-26 02:26:50,101.27442922374429,00:01:41.274,3038,raw/thermal/20260226_022650.tiff,processed/aligned/000024_20260226_022650/thermal.tiff,processed/aligned/000024_20260226_022650/thermal.png,processed/aligned/000024_20260226_022650/video.png,processed/aligned/000024_20260226_022650/overlay.png,0.42736250907182693,0.2087432861328125,0.5366912841796875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000024_20260226_022650/mask_80c.png,0,0.0
000025_20260226_022651,exported,20260226_022651.tiff,2026-02-26 02:26:51,102.27671232876712,00:01:42.277,3068,raw/thermal/20260226_022651.tiff,processed/aligned/000025_20260226_022651/thermal.tiff,processed/aligned/000025_20260226_022651/thermal.png,processed/aligned/000025_20260226_022651/video.png,processed/aligned/000025_20260226_022651/overlay.png,0.3629729226231575,0.1487335205078125,0.5361328125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000025_20260226_022651/mask_80c.png,0,0.0
000026_20260226_022652,exported,20260226_022652.tiff,2026-02-26 02:26:52,103.27899543378994,00:01:43.279,3098,raw/thermal/20260226_022652.tiff,processed/aligned/000026_20260226_022652/thermal.tiff,processed/aligned/000026_20260226_022652/thermal.png,processed/aligned/000026_20260226_022652/video.png,processed/aligned/000026_20260226_022652/overlay.png,0.4111955761909485,0.2260833740234375,0.5053985595703125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000026_20260226_022652/mask_80c.png,0,0.0
000027_20260226_022653,exported,20260226_022653.tiff,2026-02-26 02:26:53,104.28127853881278,00:01:44.281,3128,raw/thermal/20260226_022653.tiff,processed/aligned/000027_20260226_022653/thermal.tiff,processed/aligned/000027_20260226_022653/thermal.png,processed/aligned/000027_20260226_022653/video.png,processed/aligned/000027_20260226_022653/overlay.png,0.45027417689561844,0.288055419921875,0.5041839599609375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000027_20260226_022653/mask_80c.png,0,0.0
000028_20260226_022654,exported,20260226_022654.tiff,2026-02-26 02:26:54,105.28356164383561,00:01:45.284,3159,raw/thermal/20260226_022654.tiff,processed/aligned/000028_20260226_022654/thermal.tiff,processed/aligned/000028_20260226_022654/thermal.png,processed/aligned/000028_20260226_022654/video.png,processed/aligned/000028_20260226_022654/overlay.png,0.3914809674024582,0.1685028076171875,0.520684814453125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000028_20260226_022654/mask_80c.png,0,0.0
000029_20260226_022655,exported,20260226_022655.tiff,2026-02-26 02:26:55,106.28584474885845,00:01:46.286,3189,raw/thermal/20260226_022655.tiff,processed/aligned/000029_20260226_022655/thermal.tiff,processed/aligned/000029_20260226_022655/thermal.png,processed/aligned/000029_20260226_022655/video.png,processed/aligned/000029_20260226_022655/overlay.png,0.27157217264175415,0.06488037109375,0.316156005859375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000029_20260226_022655/mask_80c.png,0,0.0
000030_20260226_022656,exported,20260226_022656.tiff,2026-02-26 02:26:56,107.28812785388128,00:01:47.288,3219,raw/thermal/20260226_022656.tiff,processed/aligned/000030_20260226_022656/thermal.tiff,processed/aligned/000030_20260226_022656/thermal.png,processed/aligned/000030_20260226_022656/video.png,processed/aligned/000030_20260226_022656/overlay.png,0.41670991480350494,0.206268310546875,0.57791748046875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000030_20260226_022656/mask_80c.png,0,0.0
000031_20260226_022657,exported,20260226_022657.tiff,2026-02-26 02:26:57,108.2904109589041,00:01:48.290,3249,raw/thermal/20260226_022657.tiff,processed/aligned/000031_20260226_022657/thermal.tiff,processed/aligned/000031_20260226_022657/thermal.png,processed/aligned/000031_20260226_022657/video.png,processed/aligned/000031_20260226_022657/overlay.png,0.2658437453210354,0.0902099609375,0.3701751708984375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000031_20260226_022657/mask_80c.png,0,0.0
000032_20260226_022658,exported,20260226_022658.tiff,2026-02-26 02:26:58,109.29269406392694,00:01:49.293,3279,raw/thermal/20260226_022658.tiff,processed/aligned/000032_20260226_022658/thermal.tiff,processed/aligned/000032_20260226_022658/thermal.png,processed/aligned/000032_20260226_022658/video.png,processed/aligned/000032_20260226_022658/overlay.png,0.31576574966311455,0.0847991943359375,0.5286224365234375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000032_20260226_022658/mask_80c.png,0,0.0
000033_20260226_022659,exported,20260226_022659.tiff,2026-02-26 02:26:59,110.29497716894977,00:01:50.295,3309,raw/thermal/20260226_022659.tiff,processed/aligned/000033_20260226_022659/thermal.tiff,processed/aligned/000033_20260226_022659/thermal.png,processed/aligned/000033_20260226_022659/video.png,processed/aligned/000033_20260226_022659/overlay.png,0.369196392595768,0.1708038330078125,0.5127471923828125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000033_20260226_022659/mask_80c.png,0,0.0
000034_20260226_022700,exported,20260226_022700.tiff,2026-02-26 02:27:00,111.29726027397261,00:01:51.297,3339,raw/thermal/20260226_022700.tiff,processed/aligned/000034_20260226_022700/thermal.tiff,processed/aligned/000034_20260226_022700/thermal.png,processed/aligned/000034_20260226_022700/video.png,processed/aligned/000034_20260226_022700/overlay.png,0.3349955603480339,0.1396728515625,0.4517486572265625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000034_20260226_022700/mask_80c.png,0,0.0
000035_20260226_022701,exported,20260226_022701.tiff,2026-02-26 02:27:01,112.29954337899544,00:01:52.300,3369,raw/thermal/20260226_022701.tiff,processed/aligned/000035_20260226_022701/thermal.tiff,processed/aligned/000035_20260226_022701/thermal.png,processed/aligned/000035_20260226_022701/video.png,processed/aligned/000035_20260226_022701/overlay.png,0.32193875312805176,0.1097137451171875,0.45941162109375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000035_20260226_022701/mask_80c.png,0,0.0
000036_20260226_022702,exported,20260226_022702.tiff,2026-02-26 02:27:02,113.30182648401826,00:01:53.302,3399,raw/thermal/20260226_022702.tiff,processed/aligned/000036_20260226_022702/thermal.tiff,processed/aligned/000036_20260226_022702/thermal.png,processed/aligned/000036_20260226_022702/video.png,processed/aligned/000036_20260226_022702/overlay.png,0.30027756839990616,0.0985504150390625,0.4520965576171875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000036_20260226_022702/mask_80c.png,0,0.0
000037_20260226_022703,exported,20260226_022703.tiff,2026-02-26 02:27:03,114.30410958904109,00:01:54.304,3429,raw/thermal/20260226_022703.tiff,processed/aligned/000037_20260226_022703/thermal.tiff,processed/aligned/000037_20260226_022703/thermal.png,processed/aligned/000037_20260226_022703/video.png,processed/aligned/000037_20260226_022703/overlay.png,0.2624484971165657,0.06607666015625,0.379449462890625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000037_20260226_022703/mask_80c.png,0,0.0
000038_20260226_022704,exported,20260226_022704.tiff,2026-02-26 02:27:04,115.30639269406392,00:01:55.306,3459,raw/thermal/20260226_022704.tiff,processed/aligned/000038_20260226_022704/thermal.tiff,processed/aligned/000038_20260226_022704/thermal.png,processed/aligned/000038_20260226_022704/video.png,processed/aligned/000038_20260226_022704/overlay.png,0.25988639146089554,0.0451171875,0.43494873046875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000038_20260226_022704/mask_80c.png,0,0.0
000039_20260226_022705,exported,20260226_022705.tiff,2026-02-26 02:27:05,116.30867579908676,00:01:56.309,3489,raw/thermal/20260226_022705.tiff,processed/aligned/000039_20260226_022705/thermal.tiff,processed/aligned/000039_20260226_022705/thermal.png,processed/aligned/000039_20260226_022705/video.png,processed/aligned/000039_20260226_022705/overlay.png,0.25602927803993225,0.0772979736328125,0.336248779296875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000039_20260226_022705/mask_80c.png,0,0.0
000040_20260226_022706,exported,20260226_022706.tiff,2026-02-26 02:27:06,117.3109589041096,00:01:57.311,3519,raw/thermal/20260226_022706.tiff,processed/aligned/000040_20260226_022706/thermal.tiff,processed/aligned/000040_20260226_022706/thermal.png,processed/aligned/000040_20260226_022706/video.png,processed/aligned/000040_20260226_022706/overlay.png,0.27029232308268547,0.0713348388671875,0.5056549072265625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000040_20260226_022706/mask_80c.png,8187,0.0249847412109375
000041_20260226_022707,exported,20260226_022707.tiff,2026-02-26 02:27:07,118.31324200913242,00:01:58.313,3549,raw/thermal/20260226_022707.tiff,processed/aligned/000041_20260226_022707/thermal.tiff,processed/aligned/000041_20260226_022707/thermal.png,processed/aligned/000041_20260226_022707/video.png,processed/aligned/000041_20260226_022707/overlay.png,0.27175864577293396,0.06661376953125,0.5129425048828125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000041_20260226_022707/mask_80c.png,10298,0.031427001953125
000042_20260226_022708,exported,20260226_022708.tiff,2026-02-26 02:27:08,119.31552511415525,00:01:59.316,3579,raw/thermal/20260226_022708.tiff,processed/aligned/000042_20260226_022708/thermal.tiff,processed/aligned/000042_20260226_022708/thermal.png,processed/aligned/000042_20260226_022708/video.png,processed/aligned/000042_20260226_022708/overlay.png,0.27779094502329826,0.0599853515625,0.4648406982421875,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000042_20260226_022708/mask_80c.png,1155,0.0035247802734375
000043_20260226_022709,exported,20260226_022709.tiff,2026-02-26 02:27:09,120.31780821917808,00:02:00.318,3610,raw/thermal/20260226_022709.tiff,processed/aligned/000043_20260226_022709/thermal.tiff,processed/aligned/000043_20260226_022709/thermal.png,processed/aligned/000043_20260226_022709/video.png,processed/aligned/000043_20260226_022709/overlay.png,0.35157544910907745,0.1254638671875,0.4974395751953125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000043_20260226_022709/mask_80c.png,0,0.0
000044_20260226_022710,exported,20260226_022710.tiff,2026-02-26 02:27:10,121.32009132420092,00:02:01.320,3640,raw/thermal/20260226_022710.tiff,processed/aligned/000044_20260226_022710/thermal.tiff,processed/aligned/000044_20260226_022710/thermal.png,processed/aligned/000044_20260226_022710/video.png,processed/aligned/000044_20260226_022710/overlay.png,0.43497615307569504,0.278814697265625,0.5032501220703125,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000044_20260226_022710/mask_80c.png,0,0.0
000045_20260226_022711,exported,20260226_022711.tiff,2026-02-26 02:27:11,122.32237442922374,00:02:02.322,3670,raw/thermal/20260226_022711.tiff,processed/aligned/000045_20260226_022711/thermal.tiff,processed/aligned/000045_20260226_022711/thermal.png,processed/aligned/000045_20260226_022711/video.png,processed/aligned/000045_20260226_022711/overlay.png,0.3479457423090935,0.187628173828125,0.3357574462890625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000045_20260226_022711/mask_80c.png,0,0.0
000046_20260226_022712,exported,20260226_022712.tiff,2026-02-26 02:27:12,123.32465753424658,00:02:03.325,3700,raw/thermal/20260226_022712.tiff,processed/aligned/000046_20260226_022712/thermal.tiff,processed/aligned/000046_20260226_022712/thermal.png,processed/aligned/000046_20260226_022712/video.png,processed/aligned/000046_20260226_022712/overlay.png,0.40516503900289536,0.205157470703125,0.5079254150390625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000046_20260226_022712/mask_80c.png,0,0.0
000047_20260226_022713,exported,20260226_022713.tiff,2026-02-26 02:27:13,124.32694063926941,00:02:04.327,3730,raw/thermal/20260226_022713.tiff,processed/aligned/000047_20260226_022713/thermal.tiff,processed/aligned/000047_20260226_022713/thermal.png,processed/aligned/000047_20260226_022713/video.png,processed/aligned/000047_20260226_022713/overlay.png,0.45921793580055237,0.2946014404296875,0.5785003662109375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000047_20260226_022713/mask_80c.png,0,0.0
000048_20260226_022714,exported,20260226_022714.tiff,2026-02-26 02:27:14,125.32922374429224,00:02:05.329,3760,raw/thermal/20260226_022714.tiff,processed/aligned/000048_20260226_022714/thermal.tiff,processed/aligned/000048_20260226_022714/thermal.png,processed/aligned/000048_20260226_022714/video.png,processed/aligned/000048_20260226_022714/overlay.png,0.443576917052269,0.2648345947265625,0.485601806640625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000048_20260226_022714/mask_80c.png,0,0.0
000049_20260226_022715,exported,20260226_022715.tiff,2026-02-26 02:27:15,126.33150684931506,00:02:06.332,3790,raw/thermal/20260226_022715.tiff,processed/aligned/000049_20260226_022715/thermal.tiff,processed/aligned/000049_20260226_022715/thermal.png,processed/aligned/000049_20260226_022715/video.png,processed/aligned/000049_20260226_022715/overlay.png,0.4150586947798729,0.24638671875,0.4583892822265625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000049_20260226_022715/mask_80c.png,0,0.0
000050_20260226_022716,exported,20260226_022716.tiff,2026-02-26 02:27:16,127.3337899543379,00:02:07.334,3820,raw/thermal/20260226_022716.tiff,processed/aligned/000050_20260226_022716/thermal.tiff,processed/aligned/000050_20260226_022716/thermal.png,processed/aligned/000050_20260226_022716/video.png,processed/aligned/000050_20260226_022716/overlay.png,0.4329797551035881,0.2537109375,0.531195068359375,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000050_20260226_022716/mask_80c.png,0,0.0
000051_20260226_022717,exported,20260226_022717.tiff,2026-02-26 02:27:17,128.33607305936073,00:02:08.336,3850,raw/thermal/20260226_022717.tiff,processed/aligned/000051_20260226_022717/thermal.tiff,processed/aligned/000051_20260226_022717/thermal.png,processed/aligned/000051_20260226_022717/video.png,processed/aligned/000051_20260226_022717/overlay.png,0.46693005412817,0.29964599609375,0.5563873291015625,primary,83.0,00:01:23,83.23333333333333,00:01:23.233,20260226_022632.tiff,processed/aligned/000051_20260226_022717/mask_80c.png,0,0.0
